species_name,common_name,scientific_name,event_month,latitude,longitude,individual_count,IUCN_Red_List_status
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2001-07,-41.4,174.8,1.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2001-08,-18.599999999999998,-173.90000000000003,13.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2001-08,-1.37775,-80.886841,1.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2001-08,-25.0,153.1,76.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2001-09,-18.688133333333326,-174.02401269841272,63.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2001-09,-19.04,-169.94,2.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2001-09,-0.9213247777777779,-80.66432144444444,9.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2001-09,-25.0,153.10000000000002,59.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2001-10,-25.0,153.1,32.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2002-04,-53.805825999999996,-71.84616550000001,4.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2002-07,-41.4,174.8,2.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2002-08,-18.588617592592595,-173.9946734814815,27.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2002-08,-1.2932708,-80.9442444,5.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2002-08,-25.0,153.10000000000002,67.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2002-09,-19.958889795918363,-174.3854857142857,49.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2002-09,-1.5683653571428569,-80.85058157142858,14.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2002-09,-25.0,153.09999999999997,88.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2002-10,-1.3333655,-80.90057350000001,2.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2002-10,-25.0,153.09999999999997,23.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2002-12,-53.710624749999994,-72.219978,4.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2003-02,-43.65,-73.58333350000001,2.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2003-02,-53.75320000000001,-72.22784,10.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2003-04,-53.605463,-72.31355675,4.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2003-07,-2.19,-80.98,1.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2003-07,-41.4,174.8,1.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2003-08,-18.6,-173.9,8.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2003-08,-1.308804,-80.985718,1.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2003-08,-25.0001825,153.10102089534885,86.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2003-09,-19.265452380952375,-174.20838095238094,84.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2003-09,-2.2679000000000005,-81.0176,6.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2003-09,-25.0,153.1,95.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2003-09,-28.871389,153.692778,1.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2003-10,-25.0,153.1,18.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2003-10,-28.6,153.6,1.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2003-12,-53.6,-72.3,1.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2004-02,-53.7542,-72.225464,25.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2004-03,-53.6,-72.3,1.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2004-07,-1.32127,-81.02278,1.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2004-07,-41.39999999999999,174.8,10.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2004-08,-18.609996,-174.03046299999997,3.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2004-08,-1.5283884,-80.9651642,5.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2004-08,-25.0,153.09999999999997,108.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2004-09,-18.60479922222222,-173.9684233611111,36.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2004-09,-1.8880312166666668,-80.92634184999999,60.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2004-09,-25.0,153.1,87.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2004-10,-25.0,153.1,27.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2004-11,-53.750556,-72.193333,1.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2005-01,-53.714311,-72.197599,1.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2005-02,-51.5745,-73.9889,4.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2005-02,-43.666667,-73.5,2.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2005-02,-53.892127800000004,-72.05012500000001,20.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2005-03,-29.0,168.04,1.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2005-04,-29.0,168.04,1.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2005-06,-33.5625,151.53750000000002,4.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2005-07,-1.44914,-80.925293,1.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2005-07,-33.275,151.77499999999998,6.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2005-07,-25.0,153.1,1.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2005-07,-41.39999999999999,174.8,10.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2005-08,-20.0431,-174.6932,2.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2005-08,-32.7,152.25,1.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2005-08,-25.001097714285716,153.09936442857142,133.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2005-09,-18.601588431818175,-174.02281036363635,44.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2005-09,-2.1704192982456143,-80.99051929824562,57.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2005-09,-36.91,149.93,1.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2005-09,-25.0,153.10000000000002,134.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2005-10,-18.609891,-174.023656,1.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2005-10,-33.85,151.3,2.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2005-10,-25.0,153.1,16.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2005-10,-28.920417,167.861361,1.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2006-02,-43.666667,-73.5,5.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2006-02,-53.96118181818183,-71.98095454545455,11.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2006-03,-43.666667,-73.5,8.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2006-06,-33.083333333333336,151.9333333333333,6.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2006-07,-33.275,151.77499999999998,6.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2006-07,-41.4,174.79999999999998,7.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2006-08,-18.6093473,-174.02988810000002,10.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2006-08,-29.79,-174.38,1.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2006-08,-25.0,153.1,154.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2006-09,-18.60289463157895,-174.02645955263156,76.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2006-09,0.1181,-90.9558,1.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2006-09,-2.2595933333333345,-81.0178225,120.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2006-09,-32.7,152.25,2.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2006-09,-24.999997,153.09997444444443,90.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2006-09,-22.43805,167.033183,1.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2006-09,-41.4,174.8,1.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2006-10,-18.60999709090909,-174.03033672727273,11.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2006-10,-25.0,153.10000000000002,30.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2007-01,-53.7578195,-72.041374,4.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2007-02,-43.666667,-73.5,2.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2007-02,-53.82716666666667,-72.23348333333333,6.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2007-05,-32.864285714285714,152.1142857142857,7.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2007-06,-38.364793999999996,145.14928,3.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2007-06,-32.804545454545455,152.16363636363636,11.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2007-07,-19.71051507142857,-174.3554222857143,14.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2007-07,-2.19,-80.98,1.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2007-07,-42.974849,147.773307,1.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2007-07,-32.750000000000014,152.20869565217393,23.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2007-07,-29.0,168.04,2.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2007-07,-41.4,174.8,4.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2007-07,-25.1,153.0,1.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2007-08,-19.438488869565223,-174.26538665217396,23.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2007-08,-32.7,152.2375,40.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2007-08,-25.023744350427346,153.08567663247862,117.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2007-09,-18.884761714285702,-174.03287919047617,63.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2007-09,-19.04,-169.94,1.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2007-09,-2.2679000000000005,-81.01759999999997,108.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2007-09,-32.7,152.25,17.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2007-09,-25.006471655737705,153.0874095983606,122.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2007-10,-29.257308,-177.95459399999996,3.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2007-10,-32.699999999999996,152.25,7.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2007-10,-37.10514366666666,149.99073966666666,3.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2007-10,-25.02,153.07999999999998,40.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2007-11,-42.300341000000024,148.37650899999994,38.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2007-11,-33.513333333333335,151.77333333333334,3.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2008-01,-41.4,174.8,1.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2008-03,-43.666667,-73.5,2.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2008-04,-43.666667,-73.5,1.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2008-05,-32.89166666666667,152.09166666666667,12.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2008-05,-41.4,174.8,1.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2008-06,-32.76476877586206,152.19342296551721,58.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2008-06,-37.035036,149.955397,5.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2008-06,-28.299999999999997,153.55,6.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2008-06,-41.4,174.79999999999998,7.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2008-07,-19.693425888888886,-174.33027788888887,9.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2008-07,-32.89166666666667,152.0916666666667,30.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2008-07,-28.450000000000003,153.57499999999996,12.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2008-08,-19.991035499999995,-174.5381234722222,36.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2008-08,-19.04,-169.94,5.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2008-08,-32.70000000000001,152.25,18.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2008-08,-25.487193486486486,153.1623342364865,148.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2008-08,-28.600000000000012,153.59999999999997,14.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2008-09,-19.252905125,-174.14484958333333,24.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2008-09,-2.2679000000000005,-81.0176,112.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2008-09,-32.96,152.16,5.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2008-09,-25.37719095897436,153.15093417948717,195.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2008-09,-29.0,168.04,2.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2008-09,-28.599999999999998,153.6,6.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2008-10,-19.68812475,-174.337708,4.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2008-10,-33.10490926666667,152.00827539999997,30.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2008-10,-37.035036,149.955397,1.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2008-10,-25.229707283783785,153.1318954189189,74.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2008-10,-29.0,168.04,1.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2008-10,-41.4,174.8,1.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2008-10,-28.60000000000001,153.59999999999997,12.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2008-11,-29.309955000000002,-177.89988449999998,2.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2008-11,-41.047339,146.754766,2.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2008-11,-32.7,152.25,2.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2008-11,-37.1,150.0,2.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2009-02,-43.666667,-73.5,3.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2009-02,-53.518,-72.35666666666667,3.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2009-03,-18.694383,-173.993225,1.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2009-03,-43.666667,-73.5,2.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2009-05,-43.1462225,148.0187855,2.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2009-05,-32.7,152.25,2.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2009-06,-43.094609,147.983821,1.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2009-06,-32.7,152.25,24.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2009-06,-28.270967741935486,153.54516129032262,31.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2009-06,-41.4,174.79999999999998,6.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2009-07,-19.673889,-174.324167,1.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2009-07,-32.70000000000001,152.25,18.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2009-07,-27.08695652173913,153.37826086956522,23.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2009-07,-41.39999999999999,174.79999999999998,11.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2009-07,-28.60000000000001,153.59999999999997,23.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2009-08,-19.454695928571425,-174.25234764285716,14.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2009-08,-19.111,-169.936454,1.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2009-08,-4.135135,-81.16245699999999,10.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2009-08,-32.7,152.25,16.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2009-08,-20.4,150.0,1.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2009-08,-25.53731343283582,153.17164179104478,134.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2009-08,-28.600000000000005,153.6,27.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2009-09,-18.740901982758615,-174.05509543103446,58.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2009-09,-19.04,-169.94,2.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2009-09,-17.453568,-149.800984,2.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2009-09,-2.2903690123456792,-81.02276164197532,81.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2009-09,-43.162274,147.9303985,2.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2009-09,-38.3730335,144.6997165,4.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2009-09,-32.7,152.25,5.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2009-09,-37.1,150.0,1.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2009-09,-25.573026315789473,153.17565789473682,152.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2009-09,-28.582000000000004,153.59839999999997,25.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2009-10,-18.61,-174.03,1.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2009-10,-4.090526,-81.122119,1.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2009-10,-43.156645,147.999372,1.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2009-10,-32.707974,152.24824266666667,6.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2009-10,-37.089896499999995,149.9872605,4.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2009-10,-25.5609756097561,153.17479674796746,123.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2009-10,-41.4,174.8,1.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2009-10,-28.6,153.6,16.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2009-11,-42.115639,147.0108425,2.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2009-11,-32.699999999999996,152.25,6.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2009-11,-25.0,153.1,1.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2009-12,-43.171457,147.995776,1.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2010-01,-50.89877,-74.25024,1.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2010-02,-2.19,-80.98,1.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2010-02,-52.961,-72.68712500000001,4.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2010-02,-43.666667,-73.5,3.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2010-03,-43.666667,-73.5,3.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2010-05,-32.7,152.0,1.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2010-05,-43.142099,148.011329,1.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2010-06,-32.70000000000002,152.25,23.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2010-06,-28.685000000000002,153.62099999999998,10.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2010-06,-41.4,174.8,4.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2010-07,-18.599909,-174.032866,2.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2010-07,-3.240945333333334,-81.09323866666666,3.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2010-07,-38.70515,145.623033,1.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2010-07,-32.76388888888889,152.19722222222222,18.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2010-07,-20.2,148.9,1.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2010-07,-25.659138166666665,153.19129655555554,18.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2010-07,-28.559090909090916,153.59636363636358,11.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2010-07,-41.39999999999999,174.8,13.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2010-08,-18.779760428571425,-174.08618114285716,14.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2010-08,-19.039999999999996,-169.94000000000003,13.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2010-08,-4.007524529411764,-81.14814711764706,17.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2010-08,-32.7,152.25,8.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2010-08,-25.357142857142858,153.14761904761903,42.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2010-08,-28.54000000000001,153.5946666666666,15.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2010-09,-19.245427882352942,-174.23849794117646,17.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2010-09,-19.04,-169.94,5.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2010-09,-2.436744137362638,-81.03132881868133,182.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2010-09,-33.188,151.964,5.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2010-09,-25.170886075949365,153.12278481012655,158.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2010-09,-28.593684210526316,153.60368421052638,38.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2010-10,-19.168807400000002,-174.1883006,5.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2010-10,-1.321761,-80.996704,1.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2010-10,-32.816437050000005,152.17373535,20.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2010-10,-25.166666666666668,153.1222222222222,72.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2010-10,-28.600000000000012,153.59999999999997,14.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2010-11,-43.1470695,147.805958,2.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2010-11,-32.7,152.25,3.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2011-01,-53.68333299999998,-72.14999999999999,13.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2011-02,-1.294474,-80.925293,1.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2011-02,-53.74701477272727,-72.18299150000001,22.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2011-02,-26.66,153.14,1.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2011-03,-1.3432775000000001,-80.97335799999999,2.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2011-03,-43.666667,-73.5,1.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2011-03,-53.683333,-72.15,1.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2011-03,-42.504417,173.5801,1.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2011-04,-53.683333,-72.14999999999999,6.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2011-06,-32.70000000000001,152.25,19.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2011-06,-41.4,174.8,17.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2011-06,-28.60000000000001,153.59999999999997,13.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2011-07,-18.666645,-174.025562,1.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2011-07,-3.2122423333333336,-81.10472866666667,3.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2011-07,-38.198198500000004,146.577654,2.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2011-07,-32.699999999999996,152.25,7.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2011-07,-25.0,153.1,3.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2011-07,-41.4,174.8,5.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2011-07,-28.600000000000005,153.6,18.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2011-08,-18.616871555555555,-174.0527436666667,9.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2011-08,-16.878,-144.699,1.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2011-08,-4.151765083333333,-81.15728241666666,12.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2011-08,-38.297817,144.978949,3.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2011-08,-32.7,152.25,5.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2011-08,-20.210487,149.021107,1.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2011-08,-25.09231872307692,153.1118978923077,65.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2011-08,-41.4,174.8,1.0,LC
Humpback Whale,Humpback Whale,Megaptera Novaeangliae,2011-08,-28.6,153.6,40.0,LC
